Experiment,Participant,Gender,CodedGender,AgeGroup,Age,Condition,Group,OS,Category,Cue,Target,AltTarget1,AltTarget2,AltTarget3,StudyTrial,Recall_RESP,Recall_ACC,Recall_Err,RKN_RESP,RKN_RT,FOK_RESP,FOK_RT,RecallTrial,Recog_ACC,Recog_RESP,Recog_RT,RCJ_RESP,RCJ_RT,RecogTrial,Orig_File,Flag,Cycle,CycleTrial
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,BIRD,BLUEJAY,WORRY,TAKE, ARMY, AGENCY,18,thoughtful,0,Comm,,,,,18,1,CorrectRecog,1.761125,99.80902778,2.82795,37,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,1,8
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,BIRD,PARROT,ANNOY,TAKE, THRILL, ADDITION,19,annoy,1,Correct,2,0.954965,55.30598958,1.105665,19,1,CorrectRecog,1.293445,99.8359375,1.80839,24,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,1,9
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,IRON,SOUR,MINUS, ROLE, THEATER,20,,0,Omm,,,,,20,1,CorrectRecog,1.808955,99.12586806,1.907785,27,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,0
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,ALUMINUM,GUILTY,RAIN, PROPERTY, SCARED,21,,0,Omm,,,,,21,0,Alt2Recog,1.094575,8.8046875,2.619655,18,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,1
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,BRONZE,STRONG,READ, WELL, TALK,22,strong,1,Correct,2,0.739485,83.66666667,0.81403,22,1,CorrectRecog,2.94302,99.76258681,2.34254,23,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,2
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,TITANIUM,UNDERSTAND,SWEET, ALIVE, VARIETY,23,,0,Omm,,,,,23,0,Alt3Recog,1.393915,14.79774306,2.30378,38,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,3
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,COPPER,NOISE,REMEMBER, YOUTH, VIOLENT,24,,0,Omm,,,,,24,0,Alt3Recog,5.79414,4.685329861,2.04231,1,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,4
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,TIN,ANNOY,MINUS, DEFORMED, MORE,25,,0,Omm,,,,,25,1,CorrectRecog,0.4422,39.89192708,3.37353,35,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,5
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,NICKEL,RAIN,BLOW, READY, TO,26,,0,Omm,,,,,26,0,Alt2Recog,0.91053,18.23177083,1.55261,34,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,6
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,SILVER,SWEET,FREQUENT, REACH, ALONE,27,,0,Omm,,,,,27,0,Alt1Recog,2.311895,25.09982639,2.02735,12,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,7
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,GOLD,BEYOND,READ, MESSAGE, INDIANA JONES,28,,0,Omm,,,,,28,0,,,27.86588542,3.402885,2,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,8
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,METAL,PLATINUM,CURIOUS,NOISE, WITHOUT, SMART,29,,0,Omm,,,,,29,0,Alt2Recog,3.641715,9.013020833,1.54376,16,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,2,9
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,PAMPHLET,BEFORE,RAIN, MISHAP, DROP,30,,0,Omm,,,,,30,0,Alt3Recog,1.743575,13.79036458,1.724495,26,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,0
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,NEWSPAPER,UNDERSTAND,FREQUENT, BAD, BLACK,31,,0,Omm,,,,,31,0,Alt1Recog,0.94386,37.31293403,1.92055,33,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,1
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,WEB SITE,GUILTY,CRISP, JUGGLE, SPORT,32,,0,Omm,,,,,32,1,CorrectRecog,1.458785,98.09982639,1.935955,6,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,2
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,NOVEL,TAKE,RAIN, LISTEN, ADMISSION,33,,0,Omm,,,,,33,0,Alt2Recog,1.39296,19.671875,1.73654,3,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,3
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,JOURNAL,STRONG,SWEET, ADMONISH, LARGE,34,,0,Omm,,,,,34,1,CorrectRecog,5.512945,7.610243056,1.58713,39,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,4
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,ENCYCLOPEDIA,NOISE,LOST, STOP, COURAGEOUS,35,sound,1,Correct,2,1.93946,69.33159722,0.946515,35,1,CorrectRecog,2.327225,,,25,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,5
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,INTERNET ARTICLE,STRONG,GUILTY, BORING, SMART,36,problem,0,Comm,3,0.720605,,,36,1,CorrectRecog,2.34408,62.02690972,1.73777,10,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,6
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,TEXTBOOK,BURST,RAIN, ESTABLISHED, INFORM,37,,0,Omm,,,,,37,0,Alt3Recog,2.861405,2.130208333,1.941895,5,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,7
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,ARTICLE,STRONG,SWEET, INCREASE, SUM,38,,0,Omm,,,,,38,1,CorrectRecog,1.463515,30.07291667,1.4857,29,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,8
oi_fok,726232028,female,1,YA,20,Related,YA - Related,MacIntel,TYPE OF READING MATERIAL,INTERNET,FORGET,ACQUIRE, GIVE, BOY,39,,0,Omm,,,,,39,1,CorrectRecog,1.293545,98.69748264,2.008335,20,PARTICIPANT_oi_fok_2020-10-22_16h34.22.589.csv,0,3,9
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,EYE,RAIN,ANNOY, BLAME, SPORT,0,rain,1,Correct,1,4.657235,99.609375,3.86071,0,1,CorrectRecog,1.01662,100,2.31718,24,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,0
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,NOSE,BEYOND,CURIOUS, CUTE, SORRY,1,word,0,Comm,2,2.015355,,,1,0,Alt1Recog,1.82927,99.609375,3.316495,36,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,1
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,EAR,INSIDE,TALL, STEAL, SAVINGS,2,do,0,Comm,2,2.506765,49.73958333,1.48841,2,1,CorrectRecog,2.494955,99.73958333,2.379895,35,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,2
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,FOOT,INNOCENT,DISCOVERY, AGAINST, WELL,3,fast,0,Comm,2,1.735265,49.86979167,0.65603,3,1,CorrectRecog,3.30704,88.41145833,2.96247,12,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,3
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,HAND,CURIOUS,DENT, ADMONISH, BEAUTY,4,balance,0,Comm,2,0.913325,49.609375,0.52862,4,0,Alt3Recog,4.40892,59.89583333,1.855935,5,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,4
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,ARM,UNDERGROUND,FOUND, INVOLVED, USE,5,length,0,Comm,3,4.051305,7.682291667,2.53648,5,0,Alt1Recog,4.20282,32.16145833,1.77668,9,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,5
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,HEAD,SCRATCH,MINUS, BEAUTY, IDEA,6,scratch,1,Correct,1,1.984245,99.21875,3.70535,6,1,CorrectRecog,2.162515,99.73958333,2.044995,31,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,6
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,TOE,THREAD,CRISP, WELL, LECTURE,7,touch,0,Comm,2,1.42256,53.38541667,2.11151,7,0,Alt2Recog,0.997565,0.390625,5.72285,13,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,7
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,FINGER,TAKE,UNDERGROUND, EXPLORE, ANSWER,8,roll,0,Comm,2,1.84592,50.13020833,0.784905,8,0,Alt2Recog,4.516815,24.86979167,2.64707,39,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,8
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,PART OF THE HUMAN BODY,MOUTH,POST,WINNER, SHOW, ACADEMIC,9,water,0,Comm,2,0.92525,49.86979167,0.819375,9,0,Alt2Recog,3.69796,20.18229167,2.126,11,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,0,9
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,FLUTE,ANSWER,MINIMUM, ANTE, HAPPENING,10,,0,Omm,2,0.943235,21.35416667,1.699355,10,0,Alt2Recog,2.57619,52.99479167,2.423475,3,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,0
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,TRUMPET,MINUS,TALL, INACCURATE, FIGHT,11,trombone,0,Comm,2,2.309875,50.13020833,0.760005,11,1,CorrectRecog,2.702735,34.63541667,1.923255,17,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,1
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,SAXOPHONE,FOUND,SCRATCH, CAPTURE, BLAME,12,steady,0,Comm,,,49.47916667,0.902345,12,1,CorrectRecog,1.827805,25.26041667,2.25038,26,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,2
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,GUITAR,NOISE,SCRATCH, GUIDE, GAME,13,noise,1,Correct,1,1.60971,99.21875,2.973035,13,1,CorrectRecog,1.178665,99.73958333,3.648915,10,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,3
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,BASS GUITAR,ITCH,MINUS, GOOD, OVERWHELMING,14,itch,1,Correct,1,1.75518,99.609375,1.437965,14,1,CorrectRecog,1.0533,99.609375,2.34771,4,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,4
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,TUBA,POST,THREAD, EARN, GIVE,15,trouble,0,Comm,2,1.699725,65.234375,0.601625,15,0,Alt3Recog,2.80767,52.734375,2.991785,25,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,5
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,CLARINET,TALL,UNDERGROUND, SAFARI, SPORT,16,tall,1,Correct,1,2.818095,74.86979167,0.36043,16,1,CorrectRecog,1.264855,99.609375,3.029745,19,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,6
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,TROMBONE,POSITIVE,INSIDE, ANTE, BRAVE,17,trouble,0,Comm,,,29.03645833,1.467915,17,1,CorrectRecog,4.370145,41.27604167,3.656245,29,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,7
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,VIOLIN,DISCOVERY,INNOCENT, CAN, BASIC,18,invent,0,Comm,,,45.18229167,1.91107,18,1,CorrectRecog,2.077405,99.86979167,1.991165,34,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,8
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,MUSICAL INSTRUMENT,PIANO,OUTSIDE,THREAD, FUNNY, HOLLYWOOD,19,keys,0,Comm,,,35.41666667,1.26732,19,1,CorrectRecog,2.078795,62.23958333,1.836265,32,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,1,9
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,COAL,MAXIMUM,RUSH, WORD, MODEL,20,everything,0,Comm,2,1.1832,37.76041667,1.120105,20,0,Alt1Recog,1.514085,89.71354167,2.024005,8,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,0
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,ELECTRICITY,WINNER,NOISE, CUTE, CUDDLY,21,power,0,Comm,2,1.276165,39.32291667,0.785605,21,1,CorrectRecog,1.242665,99.609375,2.437985,22,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,1
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,OIL,AFTER,OUTSIDE, CHARGE, BEAUTIFUL,22,car,0,Comm,2,2.1032,52.08333333,0.68446,22,1,CorrectRecog,5.15957,33.984375,2.05357,0,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,2
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,PETROLEUM,BEST,MINIMUM, EASY, GRADUATED,23,is good for cars,0,Comm,2,1.650605,17.70833333,1.594435,23,0,Alt3Recog,2.995155,15.75520833,2.3817,33,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,3
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,KEROSENE,WEST,NOISE, DENY, GAME,24,west,1,Correct,1,2.16651,99.73958333,1.931935,24,1,CorrectRecog,0.82562,99.47916667,2.388805,21,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,4
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,SOLAR,GAVEL,CRISP, SYNONYM, EXPLORE,25,flare,0,Comm,2,1.71468,44.53125,0.72592,25,1,CorrectRecog,2.51052,98.95833333,2.642025,6,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,5
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,DIESEL,SMILE,ANNOY, ADDITION, ADVERTISE,26,handshake,0,Comm,2,1.506795,37.23958333,1.71474,26,0,Alt1Recog,3.70323,50.65104167,2.70225,30,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,6
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,NATURAL GAS,WEARY,RUSH, UNCOMMON, ALSO,27,burn,0,Comm,2,1.554395,21.875,0.902175,27,1,CorrectRecog,3.41094,56.90104167,5.876885,16,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,7
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,PROPANE,SMILE,SMILE, EFFORT, WITHDRAWAL,28,fire,0,Comm,2,1.55162,25.65104167,1.02621,28,0,Alt1Recog,3.22271,57.55208333,2.06905,14,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,8
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,FUEL,FOOD,MINIMUM,TAKE, SLOWLY, EXCEL,29,eat,0,Comm,2,1.382845,49.47916667,2.443185,29,0,Alt1Recog,3.03618,41.53645833,4.023695,2,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,2,9
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,ROPE,CRISP,MINUS, LECTURE, ILLNESS,30,hair,0,Comm,,,,,30,0,Alt2Recog,2.223285,14.32291667,2.25373,38,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,0
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,FIST,WORRY,POST, CHARGE, TALENTED,31,fear,0,Comm,1,2.7056,50,2.133485,31,1,CorrectRecog,3.765745,99.609375,2.16804,27,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,1
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,ARROW,ANNOY,WEST, INACCURATE, CONCISE,32,fear,0,Comm,1,1.778315,49.86979167,0.486315,32,1,CorrectRecog,2.62021,99.34895833,2.168825,28,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,2
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,MACE,TAKE,UNDERGROUND, JUVENILE, GRAMMAR,33,club,0,Comm,2,1.714865,49.73958333,0.77609,33,0,Alt1Recog,4.36815,29.6875,1.79558,15,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,3
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,SWORD,RUSH,GAVEL, GPA, ILLNESS,34,swing,0,Comm,2,2.012915,43.09895833,1.011635,34,1,CorrectRecog,5.11788,99.08854167,2.094995,37,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,4
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,BOW,WORRY,SCRATCH, ARMY, SCARLET,35,arrow,0,Comm,,,49.73958333,1.028745,35,1,CorrectRecog,4.28497,99.73958333,2.06376,23,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,5
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,BOMB,DENT,RAIN, OPEN, CRUNCHES,36,dent,1,Correct,1,3.530985,98.69791667,3.57462,36,1,CorrectRecog,0.952585,99.73958333,2.39606,20,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,6
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,BAT,ALWAYS,POSITIVE, AVERAGE, LUDICROUS,37,coronavirus,0,Comm,2,1.69626,62.76041667,1.218285,37,0,Alt1Recog,2.45309,99.609375,2.564315,18,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,7
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,RIFLE,WORRY,SMILE, CAPACITY, LUCI,38,fear,0,Comm,1,3.818445,68.48958333,1.17282,38,1,CorrectRecog,1.6944,19.01041667,2.110485,1,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,8
oi_fok,749197051,Female,1,YA,19,Related,YA - Related,Win32,WEAPONS,AXE,POSITIVE,NOISE, YOUNG, GOOD,39,chop,0,Comm,2,1.996745,48.4375,1.03042,39,0,Alt1Recog,2.45082,56.11979167,2.159205,7,PARTICIPANT_oi_fok_2020-05-28_15h45.21.998.csv,0,3,9
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,MIRAGE,BEFORE,WORK, COMPLETED, WORD,0,,0,Omm,2,1.84,19.14556962,1.257,0,1,CorrectRecog,3.762,49.36708861,3.132,1,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,0
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,AFTER,BEYOND,BEFORE, LOOSE, BLAME,1,,0,Omm,2,1.246,18.19620253,0.789,1,0,Alt2Recog,4.481,25.79113924,2.341,9,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,1
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DEAD,GUILTY,SQUARE, MYRIAD, TOUCH,2,,0,Omm,1,1.432,79.74683544,1.405,2,1,CorrectRecog,1.946,,,6,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,2
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,ACQUIRE,BOTHER,BEFORE, GREAT, WITHDRAWAL,3,,0,Omm,3,3.928,27.53164557,2.916,3,1,CorrectRecog,3.431,,,24,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,3
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,FROWN,WORK,NAIL, IDOL, KNOWLEDGE,4,,0,Omm,1,2.381,75.94936709,1.199,4,1,CorrectRecog,1.647,99.52531646,2.323,18,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,4
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,INNOCENT,BURST,UNDERGROUND, WEALTH, SUBJECTIVE,5,,0,Omm,2,2.966,49.36708861,0.582,5,1,CorrectRecog,5.631,38.44936709,2.124,16,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,5
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,TALL,SAND,SQUARE, FATHER, NEW YORK,6,,0,Omm,2,1.623,33.06962025,0.988,6,1,CorrectRecog,2.93,97.94303797,2.233,2,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,6
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SADDLE,STRONG,WEST, IMPOSSIBLE, NEWS,7,,0,Omm,2,1.544,32.43670886,1.028,7,1,CorrectRecog,1.463,90.34810127,2.239,26,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,7
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,PULL,POSITIVE,NEAR, WEALTH, THEATER,8,,0,Omm,2,1.341,61.55063291,1.023,8,1,CorrectRecog,2.347,51.74050633,3.296,32,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,8
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,BEST,POST,NEEDLE, LIVE, EXPLORE,9,,0,Omm,2,1.073,38.92405063,1.023,9,0,Alt3Recog,4.231,33.06962025,2.398,21,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,0,9
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DISCOVERY,LOST,NEVER, SAFARI, EXERCISE,10,,0,Omm,3,2.381,54.43037975,1.138,10,1,CorrectRecog,5.015,49.52531646,1.811,8,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,0
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,LEAST,PUSH,NAIL, HOLLYWOOD, MYRIAD,11,,0,Omm,2,0.855,42.56329114,1.115,11,0,Alt1Recog,0.062,49.52531646,2.628,7,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,1
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,CRISP,MINUS,LOSER, BEAUTIFUL, FALL,12,,0,Omm,2,0.844,41.93037975,1.523,12,1,CorrectRecog,2.963,59.49367089,2.427,0,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,2
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,RUSH,WEST,POSITIVE, WRONG, ADDITION,13,,0,Omm,2,0.971,42.56329114,0.775,13,0,Alt1Recog,4.782,58.2278481,1.856,36,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,3
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,MINIMUM,LOSER,DENT, WEAR, CREDIT,14,,0,Omm,2,1.133,37.8164557,1.145,14,0,Alt2Recog,3.197,66.4556962,1.839,31,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,4
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,IDENTICAL,CURIOUS,WORRY, COVER, COMPLEX,15,,0,Omm,2,2.079,42.08860759,0.756,15,0,Alt1Recog,2.363,91.13924051,2.24,27,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,5
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SWEET,FORGET,NEGATIVE, SHOWER, INACCURATE,16,,0,Omm,2,1.005,36.07594937,0.657,16,1,CorrectRecog,5.398,59.65189873,2.348,17,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,6
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,SOUR,NEAR,PUSH, MODEL, ADMONISH,17,,0,Omm,1,1.089,26.89873418,0.698,17,1,CorrectRecog,1.713,99.20886076,2.725,11,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,7
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,EXACT,NOISE,CURIOUS, PAPER, PAIN,18,,0,Omm,2,1.04,43.19620253,0.656,18,1,CorrectRecog,2.868,99.20886076,1.917,38,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,8
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,DOWN,SHORT,TAKE, PLETHORA, LISTEN,19,,0,Omm,2,0.705,38.44936709,0.874,19,0,Alt1Recog,3.364,50,3.34,19,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,1,9
oi_fok,750722115,F,1,YA,20,Unrelated,YA - Unrelated,MacIntel,UNRELATED,PRECISE,OUTSIDE,SCRATCH, CUTE, GRADUATED,20,,0,Omm,2,0.545,43.98734177,0.733,20,1,CorrectRecog,3.448,79.74683544,2.131,33,PARTICIPANT_oi_fok_2020-09-02_01h01.53.386.csv,1,2,0
